name,type,start_time,duration,"mosi","miso"
"SPI","result",24.73100288,0.00000236,0x00,0x00
"SPI","result",24.73100624,0.00000236,0x00,0xFF
"SPI","result",24.7310096,0.00000236,0x00,0xF8
"SPI","result",24.73101296,0.00000236,0x00,0x00
"SPI","result",24.73101632,0.00000236,0x00,0x01
"SPI","result",24.73101968,0.00000236,0x00,0xFE
"SPI","result",24.73102304,0.00000236,0x00,0xFE
"SPI","result",24.7310264,0.00000236,0x00,0xFF
"SPI","result",24.73102976,0.00000236,0x00,0xF8
"SPI","result",24.73103312,0.00000236,0x00,0x00
"SPI","result",24.73103648,0.00000234,0x00,0x02
"SPI","disable",24.7310395,0.00000002,,
"SPI","enable",24.73104122,0.00000002,,
"SPI","result",24.73104174,0.00000234,0x7F,0xFF
"SPI","result",24.7310449,0.00000236,0x00,0xFF
"SPI","disable",24.73104762,0.00000002,,
"SPI","enable",24.73104824,0.00000002,,
"SPI","result",24.73104868,0.00000236,0xF2,0xFF
"SPI","result",24.731052,0.00000236,0x00,0xFE
"SPI","result",24.73105536,0.00000234,0x00,0xFE
"SPI","result",24.7310587,0.00000236,0x00,0xFF
"SPI","result",24.73106206,0.00000236,0x00,0xF8
"SPI","result",24.73106542,0.00000236,0x00,0x00
"SPI","result",24.73106878,0.00000236,0x00,0x02
"SPI","result",24.73107214,0.00000236,0x00,0xFE
"SPI","result",24.7310755,0.00000236,0x00,0xFF
"SPI","result",24.73107886,0.00000236,0x00,0xFF
"SPI","result",24.73108222,0.00000236,0x00,0xF9
"SPI","result",24.73108558,0.00000236,0x00,0x00
"SPI","result",24.73108894,0.00000236,0x00,0x03
"SPI","disable",24.73109196,0.00000002,,
"SPI","enable",24.7310937,0.00000002,,
"SPI","result",24.7310942,0.00000236,0x7F,0xFF
"SPI","result",24.73109738,0.00000236,0x00,0xFF
"SPI","disable",24.73110008,0.00000002,,
"SPI","enable",24.7311007,0.00000002,,
"SPI","result",24.73110116,0.00000236,0xF2,0xFF
"SPI","result",24.73110446,0.00000236,0x00,0xFE
"SPI","result",24.73110782,0.00000236,0x00,0xFF
"SPI","result",24.73111118,0.00000236,0x00,0xFF
"SPI","result",24.73111454,0.00000236,0x00,0xF7
"SPI","result",24.7311179,0.00000236,0x00,0x00
"SPI","result",24.73112126,0.00000236,0x00,0x05
"SPI","result",24.73112462,0.00000236,0x00,0xFF
"SPI","result",24.73112798,0.00000236,0x00,0x01
"SPI","result",24.73113134,0.00000236,0x00,0xFF
"SPI","result",24.7311347,0.00000236,0x00,0xF4
"SPI","result",24.73113806,0.00000236,0x00,0x00
"SPI","result",24.73114142,0.00000236,0x00,0x06
"SPI","disable",24.73114444,0.00000002,,
"SPI","enable",24.73114618,0.00000002,,
"SPI","result",24.73114668,0.00000236,0x7F,0xFF
"SPI","result",24.73114986,0.00000236,0x00,0xFF
"SPI","disable",24.73115256,0.00000002,,
"SPI","enable",24.73115318,0.00000002,,
"SPI","result",24.73115364,0.00000236,0xF2,0xFF
"SPI","result",24.73115694,0.00000236,0x00,0xFF
"SPI","result",24.7311603,0.00000236,0x00,0x01
"SPI","result",24.73116366,0.00000236,0x00,0xFF
"SPI","result",24.73116702,0.00000236,0x00,0xF3
"SPI","result",24.73117038,0.00000236,0x00,0x00
"SPI","result",24.73117374,0.00000236,0x00,0x07
"SPI","result",24.7311771,0.00000236,0x00,0xFF
"SPI","result",24.73118046,0.00000236,0x00,0x00
"SPI","result",24.73118382,0.00000236,0x00,0xFF
"SPI","result",24.73118718,0.00000236,0x00,0xF2
"SPI","result",24.73119054,0.00000236,0x00,0x00
"SPI","result",24.7311939,0.00000236,0x00,0x08
"SPI","disable",24.73119692,0.00000002,,
"SPI","enable",24.73119866,0.00000002,,
"SPI","result",24.73119916,0.00000236,0x7F,0xFF
"SPI","result",24.73120232,0.00000236,0x00,0xFF
"SPI","disable",24.73120504,0.00000002,,
"SPI","enable",24.73120566,0.00000002,,
"SPI","result",24.7312061,0.00000236,0xF2,0xFF
"SPI","result",24.73120942,0.00000236,0x00,0xFE
"SPI","result",24.73121278,0.00000236,0x00,0xFB
"SPI","result",24.73121614,0.00000236,0x00,0xFF
"SPI","result",24.7312195,0.00000236,0x00,0xF0
"SPI","result",24.73122286,0.00000234,0x00,0x00
"SPI","result",24.73122622,0.00000234,0x00,0x06
"SPI","result",24.73122956,0.00000236,0x00,0xFE
"SPI","result",24.73123292,0.00000236,0x00,0xFB
"SPI","result",24.73123628,0.00000236,0x00,0xFF
"SPI","result",24.73123964,0.00000236,0x00,0xEF
"SPI","result",24.731243,0.00000236,0x00,0x00
"SPI","result",24.73124636,0.00000236,0x00,0x06
"SPI","disable",24.73124938,0.00000002,,
"SPI","enable",24.73125112,0.00000002,,
"SPI","result",24.73125162,0.00000236,0x7F,0xFF
"SPI","result",24.7312548,0.00000236,0x00,0xFF
"SPI","disable",24.73125752,0.00000002,,
"SPI","enable",24.73125812,0.00000002,,
"SPI","result",24.73125858,0.00000236,0xF2,0xFF
"SPI","result",24.73126188,0.00000236,0x00,0xFE
"SPI","result",24.73126524,0.00000236,0x00,0xFB
"SPI","result",24.7312686,0.00000236,0x00,0xFF
"SPI","result",24.73127196,0.00000236,0x00,0xF0
"SPI","result",24.73127532,0.00000236,0x00,0x00
"SPI","result",24.73127868,0.00000236,0x00,0x07
"SPI","result",24.73128204,0.00000236,0x00,0xFE
"SPI","result",24.7312854,0.00000236,0x00,0xFB
"SPI","result",24.73128876,0.00000236,0x00,0xFF
"SPI","result",24.73129212,0.00000236,0x00,0xF0
"SPI","result",24.73129548,0.00000236,0x00,0x00
"SPI","result",24.73129884,0.00000236,0x00,0x07
"SPI","disable",24.73130186,0.00000002,,
"SPI","enable",24.7313036,0.00000002,,
"SPI","result",24.7313041,0.00000236,0x7F,0xFF
"SPI","result",24.73130728,0.00000236,0x00,0xFF
"SPI","disable",24.73130998,0.00000002,,
"SPI","enable",24.7313106,0.00000002,,
"SPI","result",24.73131106,0.00000236,0xF2,0xFF
"SPI","result",24.73131436,0.00000236,0x00,0xFE
"SPI","result",24.73131772,0.00000236,0x00,0xFB
"SPI","result",24.73132108,0.00000236,0x00,0xFF
"SPI","result",24.73132444,0.00000236,0x00,0xEE
"SPI","result",24.7313278,0.00000236,0x00,0x00
"SPI","result",24.73133116,0.00000236,0x00,0x07
"SPI","result",24.73133452,0.00000236,0x00,0xFE
"SPI","result",24.73133788,0.00000236,0x00,0xFD
"SPI","result",24.73134124,0.00000236,0x00,0xFF
"SPI","result",24.7313446,0.00000236,0x00,0xEB
"SPI","result",24.73134796,0.00000236,0x00,0x00
"SPI","result",24.73135132,0.00000236,0x00,0x08
"SPI","disable",24.73135434,0.00000002,,
"SPI","enable",24.73135608,0.00000002,,
"SPI","result",24.73135658,0.00000236,0x7F,0xFF
"SPI","result",24.73135976,0.00000236,0x00,0xFF
"SPI","disable",24.73136246,0.00000002,,
"SPI","enable",24.73136308,0.00000002,,
"SPI","result",24.73136352,0.00000236,0xF2,0xFF
"SPI","result",24.73136684,0.00000236,0x00,0xFE
"SPI","result",24.7313702,0.00000236,0x00,0xFC
"SPI","result",24.73137356,0.00000236,0x00,0xFF
"SPI","result",24.73137692,0.00000236,0x00,0xEB
"SPI","result",24.73138028,0.00000236,0x00,0x00
"SPI","result",24.73138364,0.00000236,0x00,0x09
"SPI","result",24.731387,0.00000236,0x00,0xFE
"SPI","result",24.73139036,0.00000236,0x00,0xFA
"SPI","result",24.73139372,0.00000234,0x00,0xFF
"SPI","result",24.73139706,0.00000236,0x00,0xED
"SPI","result",24.73140042,0.00000236,0x00,0x00
"SPI","result",24.73140378,0.00000236,0x00,0x0A
"SPI","disable",24.7314068,0.00000002,,
"SPI","enable",24.73140854,0.00000002,,
"SPI","result",24.73140904,0.00000236,0x7F,0xFF
"SPI","result",24.73141222,0.00000236,0x00,0xFF
"SPI","disable",24.73141494,0.00000002,,
"SPI","enable",24.73141556,0.00000002,,
"SPI","result",24.731416,0.00000236,0xF2,0xFF
"SPI","result",24.7314193,0.00000236,0x00,0xFE
"SPI","result",24.73142266,0.00000236,0x00,0xFA
"SPI","result",24.73142602,0.00000236,0x00,0xFF
"SPI","result",24.73142938,0.00000236,0x00,0xEC
"SPI","result",24.73143274,0.00000236,0x00,0x00
"SPI","result",24.7314361,0.00000236,0x00,0x08
"SPI","result",24.73143946,0.00000236,0x00,0xFE
"SPI","result",24.73144282,0.00000236,0x00,0xF6
"SPI","result",24.73144618,0.00000236,0x00,0xFF
"SPI","result",24.73144954,0.00000236,0x00,0xEF
"SPI","result",24.7314529,0.00000236,0x00,0x00
"SPI","result",24.73145626,0.00000236,0x00,0x0B
"SPI","disable",24.73145928,0.00000002,,
"SPI","enable",24.73146102,0.00000002,,
"SPI","result",24.73146152,0.00000236,0x7F,0xFF
"SPI","result",24.7314647,0.00000236,0x00,0xFF
"SPI","disable",24.7314674,0.00000002,,
"SPI","enable",24.73146802,0.00000002,,
"SPI","result",24.73146848,0.00000236,0xF2,0xFF
"SPI","result",24.73147178,0.00000236,0x00,0xFE
"SPI","result",24.73147514,0.00000236,0x00,0xF5
"SPI","result",24.7314785,0.00000236,0x00,0xFF
"SPI","result",24.73148186,0.00000236,0x00,0xF1
"SPI","result",24.73148522,0.00000236,0x00,0x00
"SPI","result",24.73148858,0.00000236,0x00,0x0B
"SPI","result",24.73149194,0.00000236,0x00,0xFE
"SPI","result",24.7314953,0.00000236,0x00,0xF5
"SPI","result",24.73149866,0.00000236,0x00,0xFF
"SPI","result",24.73150202,0.00000236,0x00,0xF1
"SPI","result",24.73150538,0.00000236,0x00,0x00
"SPI","result",24.73150874,0.00000236,0x00,0x09
"SPI","disable",24.73151176,0.00000002,,
"SPI","enable",24.7315135,0.00000002,,
"SPI","result",24.731514,0.00000236,0x7F,0xFF
"SPI","result",24.73151718,0.00000236,0x00,0xFF
"SPI","disable",24.73151988,0.00000002,,
"SPI","enable",24.7315205,0.00000002,,
"SPI","result",24.73152094,0.00000236,0xF2,0xFF
"SPI","result",24.73152426,0.00000236,0x00,0xFE
"SPI","result",24.73152762,0.00000236,0x00,0xF8
"SPI","result",24.73153098,0.00000236,0x00,0xFF
"SPI","result",24.73153434,0.00000236,0x00,0xF3
"SPI","result",24.7315377,0.00000236,0x00,0x00
"SPI","result",24.73154106,0.00000236,0x00,0x07
"SPI","result",24.73154442,0.00000236,0x00,0xFE
"SPI","result",24.73154778,0.00000236,0x00,0xF9
"SPI","result",24.73155114,0.00000236,0x00,0xFF
"SPI","result",24.7315545,0.00000236,0x00,0xF3
"SPI","result",24.73155786,0.00000236,0x00,0x00
"SPI","result",24.73156122,0.00000234,0x00,0x09
"SPI","disable",24.73156424,0.00000002,,
"SPI","enable",24.73156596,0.00000002,,
"SPI","result",24.73156648,0.00000236,0x7F,0xFF
"SPI","result",24.73156964,0.00000236,0x00,0xFF
"SPI","disable",24.73157236,0.00000002,,
"SPI","enable",24.73157298,0.00000002,,
"SPI","result",24.73157342,0.00000236,0xF2,0xFF
"SPI","result",24.73157674,0.00000236,0x00,0xFE
"SPI","result",24.7315801,0.00000234,0x00,0xF8
"SPI","result",24.73158346,0.00000234,0x00,0xFF
"SPI","result",24.7315868,0.00000236,0x00,0xF3
"SPI","result",24.73159016,0.00000236,0x00,0x00
"SPI","result",24.73159352,0.00000236,0x00,0x08
"SPI","result",24.73159688,0.00000236,0x00,0xFE
"SPI","result",24.73160024,0.00000236,0x00,0xF9
"SPI","result",24.7316036,0.00000236,0x00,0xFF
"SPI","result",24.73160696,0.00000236,0x00,0xF4
"SPI","result",24.73161032,0.00000236,0x00,0x00
"SPI","result",24.73161368,0.00000236,0x00,0x09
"SPI","disable",24.7316167,0.00000002,,
"SPI","enable",24.73161844,0.00000002,,
"SPI","result",24.73161894,0.00000236,0x7F,0xFF
"SPI","result",24.73162212,0.00000236,0x00,0xFF
"SPI","disable",24.73162482,0.00000002,,
"SPI","enable",24.73162544,0.00000002,,
"SPI","result",24.7316259,0.00000236,0xF2,0xFF
"SPI","result",24.7316292,0.00000236,0x00,0xFE
"SPI","result",24.73163256,0.00000236,0x00,0xF8
"SPI","result",24.73163592,0.00000236,0x00,0xFF
"SPI","result",24.73163928,0.00000236,0x00,0xF7
"SPI","result",24.73164264,0.00000236,0x00,0x00
"SPI","result",24.731646,0.00000236,0x00,0x0A
"SPI","result",24.73164936,0.00000236,0x00,0xFE
"SPI","result",24.73165272,0.00000236,0x00,0xF8
"SPI","result",24.73165608,0.00000236,0x00,0xFF
"SPI","result",24.73165944,0.00000236,0x00,0xF8
"SPI","result",24.7316628,0.00000236,0x00,0x00
"SPI","result",24.73166616,0.00000236,0x00,0x09
"SPI","disable",24.73166918,0.00000002,,
"SPI","enable",24.73167092,0.00000002,,
"SPI","result",24.73167142,0.00000236,0x7F,0xFF
"SPI","result",24.7316746,0.00000236,0x00,0xFF
"SPI","disable",24.7316773,0.00000002,,
"SPI","enable",24.73167792,0.00000002,,
"SPI","result",24.73167838,0.00000236,0xF2,0xFF
"SPI","result",24.73168168,0.00000236,0x00,0xFE
"SPI","result",24.73168504,0.00000236,0x00,0xF9
"SPI","result",24.7316884,0.00000236,0x00,0xFF
"SPI","result",24.73169176,0.00000236,0x00,0xF9
"SPI","result",24.73169512,0.00000236,0x00,0x00
"SPI","result",24.73169848,0.00000236,0x00,0x08
"SPI","result",24.73170184,0.00000236,0x00,0xFE
"SPI","result",24.7317052,0.00000236,0x00,0xFA
"SPI","result",24.73170856,0.00000236,0x00,0xFF
"SPI","result",24.73171192,0.00000236,0x00,0xF8
"SPI","result",24.73171528,0.00000236,0x00,0x00
"SPI","result",24.73171864,0.00000236,0x00,0x08
"SPI","disable",24.73172166,0.00000002,,
"SPI","enable",24.7317234,0.00000002,,
"SPI","result",24.7317239,0.00000236,0x7F,0xFF
"SPI","result",24.73172708,0.00000234,0x00,0xFF
"SPI","disable",24.73172978,0.00000002,,
"SPI","enable",24.7317304,0.00000002,,
"SPI","result",24.73173084,0.00000236,0xF2,0xFF
"SPI","result",24.73173416,0.00000236,0x00,0xFE
"SPI","result",24.73173752,0.00000236,0x00,0xFA
"SPI","result",24.73174088,0.00000236,0x00,0xFF
"SPI","result",24.73174424,0.00000236,0x00,0xF7
"SPI","result",24.7317476,0.00000236,0x00,0x00
"SPI","result",24.73175096,0.00000234,0x00,0x08
"SPI","result",24.7317543,0.00000236,0x00,0xFE
"SPI","result",24.73175766,0.00000236,0x00,0xFA
"SPI","result",24.73176102,0.00000236,0x00,0xFF
"SPI","result",24.73176438,0.00000236,0x00,0xF6
"SPI","result",24.73176774,0.00000236,0x00,0x00
"SPI","result",24.7317711,0.00000236,0x00,0x07
"SPI","disable",24.73177412,0.00000002,,
"SPI","enable",24.73177586,0.00000002,,
"SPI","result",24.73177636,0.00000236,0x7F,0xFF
"SPI","result",24.73177954,0.00000236,0x00,0xFF
"SPI","disable",24.73178226,0.00000002,,
"SPI","enable",24.73178288,0.00000002,,
"SPI","result",24.73178332,0.00000236,0xF2,0xFF
"SPI","result",24.73178662,0.00000236,0x00,0xFE
"SPI","result",24.73178998,0.00000236,0x00,0xFA
"SPI","result",24.73179334,0.00000236,0x00,0xFF
"SPI","result",24.7317967,0.00000236,0x00,0xF4
"SPI","result",24.73180006,0.00000236,0x00,0x00
"SPI","result",24.73180342,0.00000236,0x00,0x07
"SPI","result",24.73180678,0.00000236,0x00,0xFE
"SPI","result",24.73181014,0.00000236,0x00,0xFB
"SPI","result",24.7318135,0.00000236,0x00,0xFF
"SPI","result",24.73181686,0.00000236,0x00,0xF6
"SPI","result",24.73182022,0.00000236,0x00,0x00
"SPI","result",24.73182358,0.00000236,0x00,0x07
"SPI","disable",24.7318266,0.00000002,,
"SPI","enable",24.73182834,0.00000002,,
"SPI","result",24.73182884,0.00000236,0x7F,0xFF
"SPI","result",24.73183202,0.00000236,0x00,0xFF
"SPI","disable",24.73183472,0.00000002,,
"SPI","enable",24.73183534,0.00000002,,
"SPI","result",24.7318358,0.00000236,0xF2,0xFF
"SPI","result",24.7318391,0.00000236,0x00,0xFE
"SPI","result",24.73184246,0.00000236,0x00,0xF9
"SPI","result",24.73184582,0.00000236,0x00,0xFF
"SPI","result",24.73184918,0.00000236,0x00,0xF7
"SPI","result",24.73185254,0.00000236,0x00,0x00
"SPI","result",24.7318559,0.00000236,0x00,0x07
"SPI","result",24.73185926,0.00000236,0x00,0xFE
"SPI","result",24.73186262,0.00000236,0x00,0xF7
"SPI","result",24.73186598,0.00000236,0x00,0xFF
"SPI","result",24.73186934,0.00000236,0x00,0xF5
"SPI","result",24.7318727,0.00000236,0x00,0x00
"SPI","result",24.73187606,0.00000236,0x00,0x07
"SPI","disable",24.73187908,0.00000002,,
"SPI","enable",24.73188082,0.00000002,,
"SPI","result",24.73188132,0.00000236,0x7F,0xFF
"SPI","result",24.7318845,0.00000236,0x00,0xFF
"SPI","disable",24.7318872,0.00000002,,
"SPI","enable",24.73188782,0.00000002,,
"SPI","result",24.73188826,0.00000236,0xF2,0xFF
"SPI","result",24.73189158,0.00000236,0x00,0xFE
"SPI","result",24.73189494,0.00000236,0x00,0xF8
"SPI","result",24.7318983,0.00000236,0x00,0xFF
"SPI","result",24.73190166,0.00000236,0x00,0xF5
"SPI","result",24.73190502,0.00000236,0x00,0x00
"SPI","result",24.73190838,0.00000236,0x00,0x06
"SPI","result",24.73191174,0.00000236,0x00,0xFE
"SPI","result",24.7319151,0.00000236,0x00,0xF8
"SPI","result",24.73191846,0.00000234,0x00,0xFF
"SPI","result",24.73192182,0.00000234,0x00,0xF3
"SPI","result",24.73192516,0.00000236,0x00,0x00
"SPI","result",24.73192852,0.00000236,0x00,0x05
"SPI","disable",24.73193154,0.00000002,,
"SPI","enable",24.73193328,0.00000002,,
"SPI","result",24.73193378,0.00000236,0x7F,0xFF
"SPI","result",24.73193696,0.00000236,0x00,0xFF
"SPI","disable",24.73193968,0.00000002,,
"SPI","enable",24.7319403,0.00000002,,
"SPI","result",24.73194074,0.00000236,0xF2,0xFF
"SPI","result",24.73194404,0.00000236,0x00,0xFE
"SPI","result",24.7319474,0.00000236,0x00,0xFB
"SPI","result",24.73195076,0.00000236,0x00,0xFF
"SPI","result",24.73195412,0.00000236,0x00,0xF3
"SPI","result",24.73195748,0.00000236,0x00,0x00
"SPI","result",24.73196084,0.00000236,0x00,0x05
"SPI","result",24.7319642,0.00000236,0x00,0xFE
"SPI","result",24.73196756,0.00000236,0x00,0xFB
"SPI","result",24.73197092,0.00000236,0x00,0xFF
"SPI","result",24.73197428,0.00000236,0x00,0xF2
"SPI","result",24.73197764,0.00000236,0x00,0x00
"SPI","result",24.731981,0.00000236,0x00,0x06
"SPI","disable",24.73198402,0.00000002,,
"SPI","enable",24.73198576,0.00000002,,
"SPI","result",24.73198626,0.00000236,0x7F,0xFF
"SPI","result",24.73198944,0.00000236,0x00,0xFF
"SPI","disable",24.73199214,0.00000002,,
"SPI","enable",24.73199276,0.00000002,,
"SPI","result",24.73199322,0.00000236,0xF2,0xFF
"SPI","result",24.73199652,0.00000236,0x00,0xFE
"SPI","result",24.73199988,0.00000236,0x00,0xFB
"SPI","result",24.73200324,0.00000236,0x00,0xFF
"SPI","result",24.7320066,0.00000236,0x00,0xF2
"SPI","result",24.73200996,0.00000236,0x00,0x00
"SPI","result",24.73201332,0.00000236,0x00,0x07
"SPI","result",24.73201668,0.00000236,0x00,0xFE
"SPI","result",24.73202004,0.00000236,0x00,0xFA
"SPI","result",24.7320234,0.00000236,0x00,0xFF
"SPI","result",24.73202676,0.00000236,0x00,0xF4
"SPI","result",24.73203012,0.00000236,0x00,0x00
"SPI","result",24.73203348,0.00000236,0x00,0x07
"SPI","disable",24.7320365,0.00000002,,
"SPI","enable",24.73203824,0.00000002,,
"SPI","result",24.73203874,0.00000236,0x7F,0xFF
"SPI","result",24.73204192,0.00000236,0x00,0xFF
"SPI","disable",24.73204462,0.00000002,,
"SPI","enable",24.73204524,0.00000002,,
"SPI","result",24.7320457,0.00000234,0xF2,0xFF
"SPI","result",24.732049,0.00000236,0x00,0xFE
"SPI","result",24.73205236,0.00000236,0x00,0xF9
"SPI","result",24.73205572,0.00000236,0x00,0xFF
"SPI","result",24.73205908,0.00000236,0x00,0xF3
"SPI","result",24.73206244,0.00000236,0x00,0x00
"SPI","result",24.7320658,0.00000236,0x00,0x04
"SPI","result",24.73206916,0.00000236,0x00,0xFE
"SPI","result",24.73207252,0.00000236,0x00,0xFA
"SPI","result",24.73207588,0.00000236,0x00,0xFF
"SPI","result",24.73207924,0.00000236,0x00,0xF4
"SPI","result",24.7320826,0.00000236,0x00,0x00
"SPI","result",24.73208596,0.00000236,0x00,0x04
"SPI","disable",24.73208898,0.00000002,,
"SPI","enable",24.7320907,0.00000002,,
"SPI","result",24.73209122,0.00000236,0x7F,0xFF
"SPI","result",24.73209438,0.00000236,0x00,0xFF
"SPI","disable",24.7320971,0.00000002,,
"SPI","enable",24.73209772,0.00000002,,
"SPI","result",24.73209816,0.00000236,0xF2,0xFF
"SPI","result",24.73210148,0.00000236,0x00,0xFE
"SPI","result",24.73210484,0.00000236,0x00,0xFB
"SPI","result",24.7321082,0.00000234,0x00,0xFF
"SPI","result",24.73211154,0.00000236,0x00,0xF5
"SPI","result",24.7321149,0.00000236,0x00,0x00
"SPI","result",24.73211826,0.00000236,0x00,0x04
"SPI","result",24.73212162,0.00000236,0x00,0xFE
"SPI","result",24.73212498,0.00000236,0x00,0xFB
"SPI","result",24.73212834,0.00000236,0x00,0xFF
"SPI","result",24.7321317,0.00000236,0x00,0xF7
"SPI","result",24.73213506,0.00000236,0x00,0x00
"SPI","result",24.73213842,0.00000236,0x00,0x05
"SPI","disable",24.73214144,0.00000002,,
"SPI","enable",24.73214318,0.00000002,,
"SPI","result",24.73214368,0.00000236,0x7F,0xFF
"SPI","result",24.73214686,0.00000236,0x00,0xFF
"SPI","disable",24.73214956,0.00000002,,
"SPI","enable",24.73215018,0.00000002,,
"SPI","result",24.73215064,0.00000236,0xF2,0xFF
"SPI","result",24.73215394,0.00000236,0x00,0xFE
"SPI","result",24.7321573,0.00000236,0x00,0xF9
"SPI","result",24.73216066,0.00000236,0x00,0xFF
"SPI","result",24.73216402,0.00000236,0x00,0xF8
"SPI","result",24.73216738,0.00000236,0x00,0x00
"SPI","result",24.73217074,0.00000236,0x00,0x03
"SPI","result",24.7321741,0.00000236,0x00,0xFE
"SPI","result",24.73217746,0.00000236,0x00,0xF9
"SPI","result",24.73218082,0.00000236,0x00,0xFF
"SPI","result",24.73218418,0.00000236,0x00,0xF6
"SPI","result",24.73218754,0.00000236,0x00,0x00
"SPI","result",24.7321909,0.00000236,0x00,0x02
"SPI","disable",24.73219392,0.00000002,,
"SPI","enable",24.73219566,0.00000002,,
"SPI","result",24.73219616,0.00000236,0x7F,0xFF
"SPI","result",24.73219934,0.00000236,0x00,0xFF
"SPI","disable",24.73220204,0.00000002,,
"SPI","enable",24.73220266,0.00000002,,
"SPI","result",24.73220312,0.00000236,0xF2,0xFF
"SPI","result",24.73220642,0.00000236,0x00,0xFE
"SPI","result",24.73220978,0.00000236,0x00,0xFA
"SPI","result",24.73221314,0.00000236,0x00,0xFF
"SPI","result",24.7322165,0.00000236,0x00,0xF7
"SPI","result",24.73221986,0.00000236,0x00,0x00
"SPI","result",24.73222322,0.00000236,0x00,0x01
"SPI","result",24.73222658,0.00000236,0x00,0xFE
"SPI","result",24.73222994,0.00000236,0x00,0xF9
"SPI","result",24.7322333,0.00000236,0x00,0xFF
"SPI","result",24.73223666,0.00000236,0x00,0xF7
"SPI","result",24.73224002,0.00000236,0x00,0x00
"SPI","result",24.73224338,0.00000236,0x00,0x03
"SPI","disable",24.7322464,0.00000002,,
"SPI","enable",24.73224814,0.00000002,,
"SPI","result",24.73224864,0.00000236,0x7F,0xFF
"SPI","result",24.73225182,0.00000234,0x00,0xFF
"SPI","disable",24.73225452,0.00000002,,
"SPI","enable",24.73225514,0.00000002,,
"SPI","result",24.73225558,0.00000236,0xF2,0xFF
"SPI","result",24.7322589,0.00000236,0x00,0xFE
"SPI","result",24.73226226,0.00000236,0x00,0xF9
"SPI","result",24.73226562,0.00000236,0x00,0xFF
"SPI","result",24.73226898,0.00000236,0x00,0xF7
"SPI","result",24.73227234,0.00000236,0x00,0x00
"SPI","result",24.7322757,0.00000234,0x00,0x06
"SPI","result",24.73227906,0.00000234,0x00,0xFE
"SPI","result",24.7322824,0.00000236,0x00,0xFB
"SPI","result",24.73228576,0.00000236,0x00,0xFF
"SPI","result",24.73228912,0.00000236,0x00,0xF5
"SPI","result",24.73229248,0.00000236,0x00,0x00
"SPI","result",24.73229584,0.00000236,0x00,0x0B
"SPI","disable",24.73229886,0.00000002,,
"SPI","enable",24.7323006,0.00000002,,
"SPI","result",24.7323011,0.00000236,0x7F,0xFF
"SPI","result",24.73230428,0.00000236,0x00,0xFF
"SPI","disable",24.732307,0.00000002,,
"SPI","enable",24.73230762,0.00000002,,
"SPI","result",24.73230806,0.00000236,0xF2,0xFF
"SPI","result",24.73231136,0.00000236,0x00,0xFE
"SPI","result",24.73231472,0.00000236,0x00,0xFC
"SPI","result",24.73231808,0.00000236,0x00,0xFF
"SPI","result",24.73232144,0.00000236,0x00,0xF6
"SPI","result",24.7323248,0.00000236,0x00,0x00
"SPI","result",24.73232816,0.00000236,0x00,0x0A
"SPI","result",24.73233152,0.00000236,0x00,0xFE
"SPI","result",24.73233488,0.00000236,0x00,0xFC
"SPI","result",24.73233824,0.00000236,0x00,0xFF
"SPI","result",24.7323416,0.00000236,0x00,0xF7
"SPI","result",24.73234496,0.00000236,0x00,0x00
"SPI","result",24.73234832,0.00000236,0x00,0x0C
"SPI","disable",24.73235134,0.00000002,,
"SPI","enable",24.73235308,0.00000002,,
"SPI","result",24.73235358,0.00000236,0x7F,0xFF
"SPI","result",24.73235676,0.00000236,0x00,0xFF
"SPI","disable",24.73235946,0.00000002,,
"SPI","enable",24.73236008,0.00000002,,
"SPI","result",24.73236054,0.00000236,0xF2,0xFF
"SPI","result",24.73236384,0.00000236,0x00,0xFE
"SPI","result",24.7323672,0.00000236,0x00,0xFB
"SPI","result",24.73237056,0.00000236,0x00,0xFF
"SPI","result",24.73237392,0.00000236,0x00,0xF7
"SPI","result",24.73237728,0.00000236,0x00,0x00
"SPI","result",24.73238064,0.00000236,0x00,0x0E
"SPI","result",24.732384,0.00000236,0x00,0xFE
"SPI","result",24.73238736,0.00000236,0x00,0xFB
"SPI","result",24.73239072,0.00000236,0x00,0xFF
"SPI","result",24.73239408,0.00000236,0x00,0xFA
"SPI","result",24.73239744,0.00000236,0x00,0x00
"SPI","result",24.7324008,0.00000236,0x00,0x0B
"SPI","disable",24.73240382,0.00000002,,
"SPI","enable",24.73240556,0.00000002,,
"SPI","result",24.73240606,0.00000236,0x7F,0xFF
"SPI","result",24.73240924,0.00000236,0x00,0xFF
"SPI","disable",24.73241194,0.00000002,,
"SPI","enable",24.73241256,0.00000002,,
"SPI","result",24.732413,0.00000236,0xF2,0xFF
"SPI","result",24.73241632,0.00000236,0x00,0xFE
"SPI","result",24.73241968,0.00000236,0x00,0xFA
"SPI","result",24.73242304,0.00000236,0x00,0xFF
"SPI","result",24.7324264,0.00000236,0x00,0xFB
"SPI","result",24.73242976,0.00000236,0x00,0x00
"SPI","result",24.73243312,0.00000236,0x00,0x08
"SPI","result",24.73243648,0.00000236,0x00,0xFE
"SPI","result",24.73243984,0.00000236,0x00,0xF9
"SPI","result",24.7324432,0.00000236,0x00,0xFF
"SPI","result",24.73244656,0.00000234,0x00,0xF9
"SPI","result",24.7324499,0.00000236,0x00,0x00
"SPI","result",24.73245326,0.00000236,0x00,0x06
